time,open,high,low,close,Midnight Level,Início - Meia-Noite
1707134400,19649.75,19677.5,19642.5,19674.5,19626,
1707138000,19674.5,19681,19632.25,19642,19626,
1707141600,19642.25,19679,19618.25,19646,19626,
1707145200,19646.5,19647.75,19496,19534.75,19626,
1707148800,19534.75,19605,19526.25,19601.5,19626,
1707152400,19601.5,19661.75,19596,19636.75,19626,
1707156000,19637.25,19664.25,19619.5,19638.75,19626,
1707159600,19639,19687.25,19624.25,19677,19626,
1707163200,19677.5,19678.75,19615.25,19639,19626,
1707166800,19639,19649.5,19620.5,19644.25,19626,
1707174000,19640.25,19652.5,19634.75,19638.25,,
1707177600,19638.25,19653.75,19636,19649,,
